STU_ID,X1RACE,X1SEX,X1SES,X1SCIEFF,N1COURSE,X1SCIID,X1SCIUTI,X1SCIINT,S1TEFRNDS,S1TEACTIV,S1TEPOPULAR,S1TEMAKEFUN,X1CONTROL,X1LOCALE,N1SEX,X1TSRACE,X1TSCERT,N1HIDEG,N1SCIJOB,N1ALTCERT,N1SCIYRS912,N1GROUP,N1INTEREST,N1CONCEPTS,N1TERMS,S1STCHVALUES,S1STCHRESPCT,S1STCHFAIR,S1STCHCONF,S1STCHMISTKE,X3TGPAENG,X3TGPAMAT,X3TGPASCI,COURSE_TYPE,ALTCERT,SCIJOB,X1GEN,SCH_CONTROL,N1GEN,SCH_LOCALE
22205,6.0,1.0,-0.7751,,11.0,0.91,,,3.0,3.0,3.0,3.0,1,2,1.0,8.0,0.0,3.0,0.0,0.0,11.0,1.0,3.0,4.0,3.0,,,,,,1.5,0.25,3.0,Life Science,No,No,Male,Public,Male,Suburban
22206,6.0,2.0,-0.43,1.0,11.0,1.55,1.27,0.86,3.0,3.0,2.0,2.0,1,2,2.0,8.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.5,2.5,Life Science,No,No,Female,Public,Female,Suburban
22207,5.0,1.0,-0.9512,,11.0,-0.33,,,2.0,3.0,3.0,3.0,1,4,2.0,8.0,1.0,3.0,0.0,0.0,8.0,1.0,3.0,4.0,4.0,,,,,,2.5,1.5,1.5,Life Science,No,No,Male,Public,Female,Rural
22208,8.0,1.0,0.5269,0.25,11.0,1.52,-0.89,0.49,3.0,3.0,3.0,4.0,1,2,1.0,8.0,1.0,4.0,0.0,1.0,26.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.5,4.0,4.0,Life Science,Yes,No,Male,Public,Male,Suburban
22210,8.0,2.0,0.5019,,4.0,-0.94,,,2.0,2.0,3.0,3.0,1,4,2.0,8.0,1.0,4.0,0.0,0.0,26.0,1.0,3.0,3.0,3.0,,,,,,,,,Earth Science,No,No,Female,Public,Female,Rural
22211,8.0,1.0,-0.3789,-1.33,,-1.57,-0.47,-1.89,3.0,3.0,3.0,4.0,1,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.0,Other Science,Yes,Yes,Male,Public,,Suburban
22212,8.0,2.0,-0.2623,0.69,11.0,-0.33,-0.89,0.61,2.0,3.0,3.0,3.0,1,1,2.0,8.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.5,Life Science,No,No,Female,Public,Female,City
22213,8.0,2.0,-0.7751,,,0.31,,,3.0,4.0,4.0,4.0,1,2,,,,,,,,,,,,,,,,,3.0,2.5,2.5,Other Science,Yes,Yes,Female,Public,,Suburban
22214,3.0,1.0,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,2.0,2.0,3.0,Other Science,Yes,Yes,Male,Public,,City
22215,8.0,2.0,-0.7046,-1.33,7.0,-0.33,0.1,-1.83,2.0,2.0,3.0,3.0,1,3,2.0,8.0,1.0,4.0,0.0,0.0,18.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,Physical Science,No,No,Female,Public,Female,Town
22216,8.0,2.0,1.0741,0.38,,-0.33,-1.88,-0.93,2.0,1.0,3.0,3.0,1,2,1.0,8.0,1.0,5.0,0.0,0.0,26.0,,,,,2.0,3.0,3.0,2.0,3.0,,,,Other Science,No,No,Female,Public,Male,Suburban
22217,8.0,2.0,-0.2862,-1.33,,-0.33,-0.89,-0.67,2.0,2.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,0.0,0.0,5.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,Other Science,No,No,Female,Public,Female,Suburban
22218,8.0,1.0,0.284,,6.0,-0.33,,,3.0,2.0,3.0,3.0,1,1,2.0,8.0,1.0,4.0,0.0,0.0,6.0,1.0,3.0,4.0,4.0,,,,,,2.5,2.0,2.5,Physical Science,No,No,Male,Public,Female,City
22219,8.0,2.0,0.2381,0.25,,,1.69,0.6,3.0,3.0,4.0,4.0,1,4,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,Other Science,Yes,Yes,Female,Public,,Rural
22220,6.0,1.0,-0.6927,,,-1.57,,,1.0,3.0,2.0,,1,4,,,,,,,,,,,,,,,,,2.0,2.0,3.0,Other Science,Yes,Yes,Male,Public,,Rural
22221,8.0,1.0,-0.1804,-1.33,4.0,-1.57,-1.5,-2.59,2.0,2.0,3.0,3.0,1,2,1.0,8.0,1.0,3.0,0.0,0.0,18.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,,,,Earth Science,No,No,Male,Public,Male,Suburban
22222,5.0,1.0,-0.2674,0.69,4.0,0.91,0.15,0.61,1.0,1.0,3.0,3.0,2,1,2.0,8.0,1.0,3.0,0.0,1.0,26.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,,,,Earth Science,Yes,No,Male,Non-public,Female,City
22223,5.0,1.0,-0.828,1.4,,0.91,-2.49,-1.77,3.0,3.0,3.0,3.0,1,4,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.0,Other Science,Yes,Yes,Male,Public,,Rural
22224,6.0,2.0,-0.4561,,,0.91,,,4.0,4.0,4.0,4.0,1,2,,,,,,,,,,,,,,,,,4.0,3.5,3.0,Other Science,Yes,Yes,Female,Public,,Suburban
22225,5.0,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,Other Science,Yes,Yes,Male,Public,,Suburban
22226,3.0,1.0,-0.1431,-0.78,4.0,-0.97,0.1,0.54,,,,,1,2,1.0,8.0,1.0,4.0,1.0,0.0,10.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,Earth Science,No,Yes,Male,Public,Male,Suburban
22227,2.0,2.0,0.7493,-0.59,11.0,1.55,-1.55,0.5,3.0,2.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,1.0,0.0,8.0,1.0,4.0,3.0,4.0,1.0,1.0,,,,3.5,3.5,4.0,Life Science,No,Yes,Female,Public,Female,Suburban
22228,8.0,1.0,-0.0884,-0.59,7.0,-1.57,-0.89,0.16,3.0,3.0,3.0,3.0,1,3,1.0,8.0,1.0,6.0,0.0,0.0,7.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.5,Physical Science,No,No,Male,Public,Male,Town
22229,8.0,2.0,-0.1456,0.25,4.0,0.27,-1.08,-0.67,3.0,3.0,4.0,4.0,2,3,1.0,8.0,1.0,4.0,0.0,0.0,14.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.5,2.0,Earth Science,No,No,Female,Non-public,Male,Town
22230,2.0,2.0,0.7077,,11.0,-1.57,,,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,,,,,,2.5,2.5,2.5,Life Science,No,No,Female,Public,Female,Suburban
22231,5.0,2.0,-0.2129,1.53,6.0,0.31,-1.88,0.54,3.0,4.0,4.0,4.0,2,4,2.0,8.0,1.0,3.0,0.0,0.0,5.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,3.0,Physical Science,No,No,Female,Non-public,Female,Rural
22232,5.0,2.0,-1.2407,-1.33,11.0,-1.57,0.1,-0.61,3.0,3.0,3.0,3.0,1,3,2.0,8.0,1.0,3.0,1.0,1.0,6.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Life Science,Yes,Yes,Female,Public,Female,Town
22233,8.0,2.0,-0.2061,-0.59,,0.91,0.1,0.16,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.5,2.5,2.0,Other Science,Yes,Yes,Female,Public,,Suburban
22235,5.0,2.0,-1.4796,,,,,,3.0,4.0,3.0,,1,1,,,,,,,,,,,,,,,,,2.5,1.5,2.0,Other Science,Yes,Yes,Female,Public,,City
22236,8.0,2.0,-0.3686,1.42,11.0,0.91,1.27,0.09,4.0,4.0,4.0,4.0,1,2,1.0,8.0,1.0,4.0,1.0,1.0,17.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.5,3.5,3.0,Life Science,Yes,Yes,Female,Public,Male,Suburban
22237,8.0,1.0,0.7154,,,0.91,,,1.0,1.0,4.0,4.0,1,4,,,,,,,,,,,,,,,,,,,,Other Science,Yes,Yes,Male,Public,,Rural
22238,8.0,2.0,-0.1237,-0.46,6.0,-0.94,-0.33,-1.0,3.0,3.0,3.0,3.0,1,2,1.0,8.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.5,3.5,2.0,Physical Science,No,No,Female,Public,Male,Suburban
22239,5.0,2.0,-1.0862,0.25,,-0.33,0.1,-0.17,3.0,2.0,4.0,4.0,1,1,1.0,8.0,1.0,4.0,0.0,0.0,26.0,,,,,2.0,2.0,2.0,2.0,2.0,1.5,1.0,1.0,Other Science,No,No,Female,Public,Male,City
22240,3.0,2.0,,,7.0,,,,,,,,1,4,2.0,8.0,1.0,3.0,1.0,1.0,11.0,1.0,3.0,4.0,4.0,,,,,,1.5,2.0,1.0,Physical Science,Yes,Yes,Female,Public,Female,Rural
22242,8.0,1.0,0.6679999999999999,,,1.52,,,4.0,4.0,4.0,4.0,2,2,2.0,8.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,3.5,3.0,3.5,Other Science,No,No,Male,Non-public,Female,Suburban
22243,5.0,2.0,-0.5628,0.25,11.0,-0.33,0.28,-0.21,3.0,3.0,3.0,3.0,1,1,1.0,8.0,1.0,4.0,0.0,0.0,26.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,Life Science,No,No,Female,Public,Male,City
22244,8.0,2.0,1.1217,0.25,11.0,0.91,0.71,0.16,3.0,3.0,4.0,4.0,2,1,2.0,8.0,1.0,4.0,1.0,0.0,12.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.5,3.0,3.0,Life Science,No,Yes,Female,Non-public,Female,City
22245,8.0,2.0,0.3202,-1.33,18.0,0.31,0.1,-1.0,2.0,3.0,3.0,3.0,1,2,1.0,8.0,1.0,3.0,1.0,1.0,7.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,Other Science,Yes,Yes,Female,Public,Male,Suburban
22246,6.0,1.0,0.7611,1.53,11.0,2.15,1.69,0.49,2.0,3.0,1.0,1.0,1,4,2.0,8.0,5.0,3.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,Life Science,Yes,No,Male,Public,Female,Rural
22247,5.0,2.0,-0.6363,,,-0.33,,,3.0,3.0,3.0,3.0,1,3,,,,,,,,,,,,,,,,,3.0,3.0,3.0,Other Science,Yes,Yes,Female,Public,,Town
22248,3.0,1.0,-0.1205,0.37,7.0,-1.57,-1.27,0.54,1.0,3.0,4.0,4.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,10.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,Physical Science,No,No,Male,Public,Female,Suburban
22249,8.0,1.0,-0.24600000000000002,,,-0.97,,,3.0,3.0,3.0,4.0,2,2,,,,,,,,,,,,,,,,,,0.25,,Other Science,Yes,Yes,Male,Non-public,,Suburban
22250,8.0,2.0,-1.0862,-0.05,,0.91,1.27,0.54,3.0,3.0,3.0,3.0,1,3,1.0,8.0,1.0,4.0,0.0,0.0,8.0,,,,,2.0,2.0,3.0,3.0,2.0,4.0,3.5,3.5,Other Science,No,No,Female,Public,Male,Town
22251,6.0,1.0,1.0088,,,0.27,,,4.0,3.0,4.0,3.0,1,4,,,,,,,,,,,,,,,,,2.5,1.5,3.0,Other Science,Yes,Yes,Male,Public,,Rural
22252,8.0,1.0,-0.4204,0.99,7.0,-0.97,-1.03,-1.38,2.0,2.0,3.0,3.0,1,1,2.0,2.0,1.0,4.0,0.0,0.0,14.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.5,3.0,Physical Science,No,No,Male,Public,Female,City
22253,8.0,1.0,-0.1897,0.25,14.0,,0.41,-1.82,2.0,2.0,2.0,2.0,1,3,1.0,8.0,1.0,3.0,1.0,0.0,7.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,1.5,Physical Science,No,Yes,Male,Public,Male,Town
22254,8.0,2.0,-0.4348,,5.0,1.52,,,3.0,2.0,3.0,4.0,1,3,2.0,8.0,1.0,3.0,1.0,0.0,13.0,1.0,4.0,3.0,4.0,,,,,,1.0,2.0,-1.0,Earth Science,No,Yes,Female,Public,Female,Town
22255,8.0,1.0,-0.2651,0.67,18.0,0.91,0.71,2.03,3.0,3.0,4.0,,1,1,2.0,8.0,1.0,3.0,0.0,0.0,13.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.5,2.0,Other Science,No,No,Male,Public,Female,City
22256,8.0,2.0,-0.0436,-0.46,,-0.33,0.66,0.16,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,2.5,2.0,2.5,Other Science,Yes,Yes,Female,Public,,Suburban
22257,8.0,2.0,0.5758,,,-0.33,,,,,,,1,2,,,,,,,,,,,,,,,,,4.0,3.5,4.0,Other Science,Yes,Yes,Female,Public,,Suburban
22258,8.0,1.0,0.6277,,4.0,0.91,,,2.0,2.0,3.0,3.0,1,2,1.0,8.0,1.0,3.0,0.0,0.0,5.0,1.0,3.0,4.0,4.0,,,,,,2.0,2.0,2.5,Earth Science,No,No,Male,Public,Male,Suburban
22259,8.0,1.0,0.5892,1.83,,1.55,1.27,1.26,4.0,4.0,4.0,4.0,2,1,2.0,8.0,1.0,3.0,0.0,0.0,7.0,,,,,1.0,1.0,1.0,1.0,1.0,3.5,4.0,4.0,Other Science,No,No,Male,Non-public,Female,City
22260,8.0,2.0,0.4538,0.25,,-0.33,-0.33,0.16,3.0,2.0,3.0,3.0,1,4,1.0,8.0,1.0,3.0,1.0,1.0,9.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Other Science,Yes,Yes,Female,Public,Male,Rural
22261,8.0,2.0,0.6906,-0.05,2.0,-0.94,1.69,0.6,4.0,4.0,4.0,4.0,2,2,2.0,8.0,1.0,3.0,0.0,0.0,21.0,0.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,Life Science,No,No,Female,Non-public,Female,Suburban
22262,5.0,2.0,-0.0614,-0.9,,-1.57,-1.5,-2.59,3.0,3.0,2.0,3.0,1,4,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,Other Science,Yes,Yes,Female,Public,,Rural
22263,8.0,2.0,1.5266,0.25,,0.31,-0.89,-0.23,3.0,3.0,3.0,3.0,1,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.5,Other Science,Yes,Yes,Female,Public,,City
22264,8.0,1.0,0.3384,-0.05,11.0,-0.97,-0.89,-0.67,3.0,3.0,3.0,3.0,2,1,2.0,2.0,1.0,6.0,0.0,0.0,10.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.5,3.5,4.0,Life Science,No,No,Male,Non-public,Female,City
22265,8.0,2.0,1.3868,,,-0.33,,,4.0,2.0,,3.0,1,4,2.0,8.0,5.0,3.0,0.0,1.0,1.0,,,,,,,,,,2.5,1.5,2.5,Other Science,Yes,No,Female,Public,Female,Rural
22266,8.0,1.0,0.5386,-0.46,,0.91,0.1,0.16,3.0,2.0,3.0,3.0,2,1,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,3.0,2.5,3.0,Other Science,Yes,Yes,Male,Non-public,,City
22267,5.0,1.0,-0.9798,0.25,,-0.33,-0.47,0.09,3.0,3.0,3.0,3.0,1,4,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.5,1.5,2.5,Other Science,Yes,Yes,Male,Public,,Rural
22268,8.0,1.0,0.5794,,,-1.57,,,3.0,3.0,3.0,3.0,1,4,,,,,,,,,,,,,,,,,2.5,2.0,2.5,Other Science,Yes,Yes,Male,Public,,Rural
22269,8.0,1.0,-1.43,,,-0.33,,,1.0,4.0,3.0,4.0,1,4,,,,,,,,,,,,,,,,,0.25,0.25,0.25,Other Science,Yes,Yes,Male,Public,,Rural
22271,2.0,1.0,0.4712,0.25,,-0.97,0.1,-0.67,1.0,1.0,1.0,1.0,1,3,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,Other Science,Yes,Yes,Male,Public,,Town
22272,8.0,1.0,-0.2645,-0.61,,0.91,0.57,1.26,4.0,3.0,4.0,4.0,1,4,2.0,8.0,1.0,4.0,0.0,0.0,6.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,Other Science,No,No,Male,Public,Female,Rural
22273,8.0,2.0,1.3921,0.69,11.0,-0.33,-0.89,-1.0,3.0,3.0,3.0,3.0,2,2,2.0,8.0,1.0,3.0,0.0,0.0,7.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.5,4.0,Life Science,No,No,Female,Non-public,Female,Suburban
22274,8.0,1.0,1.0759,1.12,2.0,0.27,0.71,0.93,4.0,3.0,4.0,4.0,2,3,2.0,8.0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,2.5,3.5,3.5,Life Science,No,Yes,Male,Non-public,Female,Town
22275,8.0,1.0,-0.8602,0.25,6.0,0.91,-0.33,-0.23,3.0,3.0,3.0,4.0,1,3,1.0,8.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,3.0,Physical Science,Yes,No,Male,Public,Male,Town
22276,8.0,1.0,-1.1502,0.25,4.0,-0.33,-0.33,0.16,3.0,3.0,3.0,4.0,1,3,1.0,8.0,1.0,6.0,0.0,0.0,4.0,1.0,4.0,3.0,,2.0,2.0,2.0,3.0,2.0,1.5,2.5,1.5,Earth Science,No,No,Male,Public,Male,Town
22277,4.0,1.0,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,1.5,1.0,1.0,Other Science,Yes,Yes,Male,Public,,Rural
22278,8.0,2.0,-0.4003,0.25,6.0,-1.57,0.1,1.38,3.0,4.0,4.0,4.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,22.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,2.5,Physical Science,No,No,Female,Public,Male,Rural
22279,8.0,1.0,2.1586,-0.05,6.0,-0.33,0.1,-0.23,2.0,3.0,3.0,3.0,2,3,1.0,2.0,0.0,6.0,1.0,0.0,8.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,Physical Science,No,Yes,Male,Non-public,Male,Town
22280,8.0,1.0,0.5106,,,0.91,,,4.0,4.0,4.0,4.0,1,1,,,,,,,,,,,,,,,,,3.5,2.5,2.5,Other Science,Yes,Yes,Male,Public,,City
22281,3.0,2.0,0.9853,,11.0,-0.33,,,3.0,3.0,3.0,3.0,1,1,2.0,8.0,1.0,4.0,0.0,1.0,5.0,1.0,3.0,4.0,4.0,,,,,,4.0,3.5,3.5,Life Science,Yes,No,Female,Public,Female,City
22282,8.0,1.0,0.2268,-1.33,,-0.97,-1.88,-1.42,3.0,3.0,3.0,3.0,1,1,1.0,8.0,1.0,3.0,0.0,0.0,6.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Other Science,No,No,Male,Public,Male,City
22283,8.0,1.0,0.1878,0.25,11.0,2.15,1.69,0.16,3.0,3.0,4.0,4.0,1,2,2.0,8.0,1.0,5.0,0.0,0.0,16.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,1.5,2.0,Life Science,No,No,Male,Public,Female,Suburban
22284,8.0,2.0,-0.5628,0.25,,0.91,0.1,0.16,3.0,3.0,3.0,3.0,1,3,1.0,6.0,1.0,3.0,0.0,0.0,21.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Other Science,No,No,Female,Public,Male,Town
22285,8.0,1.0,1.4435,0.67,18.0,1.55,0.66,0.16,4.0,4.0,4.0,4.0,1,2,1.0,8.0,1.0,4.0,1.0,0.0,12.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,Other Science,No,Yes,Male,Public,Male,Suburban
22286,6.0,2.0,0.0161,0.25,,0.31,0.1,0.56,2.0,2.0,3.0,3.0,1,3,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.5,2.0,1.0,Other Science,Yes,Yes,Female,Public,,Town
22287,8.0,2.0,0.2472,1.53,4.0,0.91,1.27,1.38,4.0,3.0,4.0,4.0,1,2,1.0,8.0,1.0,3.0,1.0,0.0,20.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,2.0,Earth Science,No,Yes,Female,Public,Male,Suburban
22288,6.0,2.0,,,11.0,,,,,,,,1,3,1.0,8.0,1.0,4.0,0.0,0.0,14.0,1.0,4.0,3.0,4.0,,,,,,3.0,3.0,3.5,Life Science,No,No,Female,Public,Male,Town
22289,3.0,1.0,-0.8147,-0.05,7.0,-0.33,1.27,-0.23,3.0,3.0,3.0,3.0,1,1,1.0,8.0,1.0,3.0,1.0,0.0,6.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,Physical Science,No,Yes,Male,Public,Male,City
22290,8.0,1.0,-0.8455,-1.33,,-0.33,-0.89,,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,0.0,0.0,7.0,,,,,2.0,2.0,2.0,2.0,3.0,1.5,1.5,2.0,Other Science,No,No,Male,Public,Female,Suburban
22291,8.0,2.0,0.5736,-0.48,4.0,-0.33,0.71,-0.23,2.0,2.0,4.0,3.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,26.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,Earth Science,No,No,Female,Public,Female,Suburban
22292,8.0,1.0,-0.7579,,6.0,-0.33,,,3.0,2.0,3.0,3.0,1,3,1.0,8.0,1.0,3.0,0.0,0.0,26.0,1.0,4.0,4.0,4.0,,,,,,1.0,1.0,1.0,Physical Science,No,No,Male,Public,Male,Town
22293,8.0,2.0,-0.1465,-0.05,,-0.33,-0.47,-1.05,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.5,Other Science,Yes,Yes,Female,Public,,Suburban
22294,6.0,1.0,0.6875,-0.05,16.0,0.27,1.69,1.38,3.0,2.0,3.0,4.0,2,3,1.0,8.0,1.0,3.0,0.0,1.0,26.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.5,Physical Science,Yes,No,Male,Non-public,Male,Town
22295,8.0,2.0,0.0021,-0.9,7.0,-0.33,0.1,-0.67,2.0,2.0,3.0,3.0,1,1,1.0,8.0,1.0,3.0,0.0,0.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.5,2.5,Physical Science,No,No,Female,Public,Male,City
22296,5.0,1.0,-1.2469,-0.17,6.0,-1.57,0.84,-0.62,3.0,3.0,4.0,4.0,1,1,1.0,8.0,1.0,4.0,0.0,0.0,9.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,Physical Science,No,No,Male,Public,Male,City
22297,8.0,1.0,-0.3923,-0.05,4.0,-1.57,-0.47,0.16,1.0,1.0,3.0,3.0,1,4,1.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.5,2.0,2.0,Earth Science,Yes,Yes,Male,Public,Male,Rural
22298,8.0,1.0,-0.3362,0.25,11.0,0.91,0.28,0.47,2.0,2.0,3.0,3.0,1,3,1.0,8.0,1.0,4.0,0.0,0.0,18.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Life Science,No,No,Male,Public,Male,Town
22299,,1.0,,,16.0,,,,,,,,1,4,1.0,8.0,5.0,3.0,,0.0,3.0,1.0,3.0,3.0,2.0,,,,,,1.5,1.0,1.0,Physical Science,No,Yes,Male,Public,Male,Rural
22300,2.0,1.0,0.2066,,,0.31,,,2.0,2.0,3.0,3.0,1,2,,,,,,,,,,,,,,,,,3.0,2.5,2.5,Other Science,Yes,Yes,Male,Public,,Suburban
22301,8.0,2.0,-1.0862,,,-0.33,,,2.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,,,,,,4.0,3.0,4.0,Other Science,Yes,Yes,Female,Public,,Suburban
22302,5.0,1.0,-0.1861,-1.63,,-0.33,-0.89,-1.42,1.0,1.0,4.0,4.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,11.0,,,,,2.0,2.0,2.0,2.0,2.0,-1.0,0.25,0.25,Other Science,No,No,Male,Public,Male,Rural
22303,2.0,2.0,0.4344,-0.05,11.0,-0.33,-0.89,-0.61,3.0,3.0,4.0,4.0,1,1,1.0,8.0,1.0,4.0,0.0,0.0,10.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.5,3.0,3.5,Life Science,No,No,Female,Public,Male,City
22304,8.0,2.0,1.1607,-0.46,18.0,0.91,-0.47,0.54,3.0,3.0,3.0,4.0,2,2,2.0,8.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.5,3.5,3.5,Other Science,No,Yes,Female,Non-public,Female,Suburban
22305,6.0,2.0,0.7993,-0.05,,0.31,-0.33,0.16,3.0,3.0,3.0,3.0,1,1,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,3.5,3.5,2.5,Other Science,Yes,Yes,Female,Public,,City
22306,8.0,1.0,-0.1112,-1.33,11.0,-0.97,0.71,0.16,3.0,3.0,3.0,3.0,1,4,1.0,8.0,1.0,3.0,0.0,0.0,26.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.5,2.5,Life Science,No,No,Male,Public,Male,Rural
22307,6.0,1.0,-0.5985,-0.17,7.0,-0.97,1.27,-2.26,4.0,4.0,4.0,4.0,1,3,1.0,8.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Physical Science,No,Yes,Male,Public,Male,Town
22309,8.0,2.0,-0.4742,-0.46,4.0,-0.97,-0.33,-0.67,2.0,2.0,4.0,4.0,1,1,1.0,8.0,1.0,4.0,0.0,0.0,13.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,Earth Science,No,No,Female,Public,Male,City
22310,8.0,2.0,-0.4344,-1.3,,0.27,-0.33,-0.23,1.0,3.0,3.0,3.0,1,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,Other Science,Yes,Yes,Female,Public,,City
